customer_id,order_date,order_value
908,2021-10-21,121
412,2022-10-01,302
776,2020-10-31,394
673,2022-12-05,22
630,2019-01-16,332
739,2021-08-10,468
386,2023-04-23,266
820,2021-12-18,167
887,2022-10-06,218
832,2019-06-04,140
459,2022-11-12,188
387,2020-10-19,20
18,2021-11-06,349
479,2021-04-14,128
840,2021-03-05,479
6,2021-11-12,407
405,2022-06-01,346
25,2020-12-28,29
1000,2021-11-20,489
462,2021-04-23,146
788,2020-12-16,492
259,2021-08-27,176
85,2023-04-19,250
134,2023-06-17,34
152,2019-12-24,294
829,2021-01-19,461
77,2019-12-27,385
549,2022-03-13,456
115,2019-01-30,65
950,2020-12-18,293
473,2020-09-07,125
480,2023-04-06,22
454,2021-09-22,345
78,2022-08-05,272
368,2019-01-05,41
507,2020-01-12,74
259,2023-12-02,393
660,2022-09-03,467
746,2019-07-27,316
618,2023-07-27,129
129,2020-11-09,392
83,2021-10-25,242
870,2023-04-16,488
357,2020-07-23,267
487,2021-07-26,155
114,2019-03-14,340
485,2022-02-18,406
312,2023-05-21,432
723,2023-12-31,265
927,2020-10-20,89
150,2023-07-05,37
639,2020-11-06,205
896,2023-12-15,136
446,2019-04-30,276
709,2021-06-16,297
542,2019-08-03,114
897,2019-05-23,426
683,2022-01-10,411
464,2019-05-26,432
815,2023-12-14,447
555,2020-12-10,134
273,2019-12-02,81
750,2020-08-08,294
251,2020-03-21,334
672,2023-01-07,143
819,2019-03-16,99
585,2020-12-24,166
874,2022-12-13,41
155,2019-03-16,102
864,2020-07-03,343
737,2021-06-24,24
332,2023-04-12,280
218,2019-10-04,428
81,2019-05-05,299
201,2019-05-18,148
841,2019-01-17,133
756,2022-05-25,303
646,2020-05-24,66
761,2021-05-29,360
97,2020-10-18,207
339,2020-02-06,38
993,2022-10-12,106
91,2020-11-13,161
978,2019-06-07,270
414,2021-04-13,345
41,2021-05-31,499
985,2022-11-07,389
100,2022-01-23,499
695,2019-01-03,27
822,2020-10-10,56
836,2021-12-12,105
541,2020-11-17,91
474,2022-05-30,400
323,2019-08-19,285
599,2021-12-20,86
59,2023-07-19,160
365,2023-09-19,314
661,2019-07-24,83
86,2021-04-12,49
456,2019-10-17,407
925,2021-12-11,64
695,2020-09-13,153
990,2019-02-09,35
944,2022-05-22,297
970,2021-01-30,238
70,2023-06-30,296
780,2019-11-10,240
164,2022-06-25,212
691,2021-07-22,177
162,2023-10-17,43
123,2021-02-21,339
593,2019-01-08,160
530,2020-12-15,241
911,2021-09-03,45
276,2020-04-14,117
941,2022-04-20,295
468,2020-01-19,80
852,2021-07-09,399
581,2019-07-18,262
289,2022-03-10,409
565,2019-06-28,446
732,2020-05-19,452
386,2023-05-18,28
278,2023-10-05,403
377,2019-03-21,376
483,2021-09-27,440
126,2023-10-26,291
62,2019-07-14,279
330,2019-07-01,51
2,2023-06-08,359
849,2023-09-09,112
242,2020-07-30,498
814,2019-05-02,147
224,2020-01-27,256
891,2021-03-17,36
319,2023-05-15,60
922,2020-02-28,492
100,2020-11-21,320
325,2020-05-11,291
536,2019-04-22,295
605,2021-12-26,61
644,2021-09-14,285
22,2022-10-27,71
228,2022-07-07,207
129,2021-06-22,451
705,2020-06-14,170
351,2022-06-11,263
624,2021-03-01,308
938,2020-09-07,146
234,2022-05-14,224
365,2023-01-25,428
51,2021-01-10,325
340,2019-08-27,376
336,2023-07-27,119
310,2023-03-27,363
588,2023-08-01,473
522,2019-02-21,98
479,2021-01-17,202
572,2022-04-10,117
645,2021-12-28,87
336,2022-01-22,353
469,2019-12-05,407
942,2022-10-13,47
519,2019-08-30,48
70,2022-11-26,357
881,2023-10-01,141
172,2020-06-21,231
184,2021-12-28,195
230,2019-01-30,124
555,2020-03-20,499
794,2020-07-08,91
980,2023-10-27,129
750,2022-08-28,132
587,2022-12-20,416
112,2021-07-04,251
386,2019-11-26,62
812,2022-11-24,284
706,2020-10-14,315
357,2020-06-25,65
637,2019-10-09,77
237,2022-04-29,244
83,2023-04-01,459
333,2020-02-26,159
283,2022-11-17,120
616,2021-05-13,300
373,2023-09-19,257
902,2022-05-03,108
670,2023-03-06,265
687,2023-05-10,419
488,2023-10-20,198
603,2023-01-31,399
971,2023-01-10,483
148,2020-01-29,250
293,2019-07-17,118
67,2020-10-07,234
624,2019-08-20,219
306,2019-09-23,275
45,2022-01-03,456
862,2020-03-26,455
580,2019-10-01,214
218,2019-09-07,399
567,2021-12-07,43
394,2023-10-17,382
387,2021-10-14,489
88,2022-09-21,289
541,2019-07-11,297
284,2023-11-25,245
163,2021-10-05,247
630,2021-12-28,147
835,2022-05-12,50
255,2021-08-30,360
303,2022-03-06,270
207,2023-05-28,77
63,2022-11-21,344
184,2019-02-23,166
692,2022-08-25,125
995,2019-12-20,456
116,2019-03-13,104
109,2019-11-05,21
38,2023-11-20,456
511,2021-08-17,470
70,2019-09-04,322
215,2019-06-02,390
96,2019-07-30,72
729,2023-12-26,460
980,2021-07-16,241
396,2023-12-01,44
374,2019-09-16,54
612,2019-06-06,176
459,2020-03-07,479
848,2023-10-31,362
822,2023-11-07,495
754,2019-11-09,385
499,2020-02-15,164
396,2021-07-23,355
110,2023-01-29,452
422,2019-01-07,459
906,2019-02-28,476
419,2022-03-04,406
464,2019-04-25,297
322,2022-09-20,498
479,2019-06-07,417
253,2023-03-14,406
780,2022-08-02,313
406,2019-09-22,362
374,2019-09-02,296
707,2020-04-28,198
279,2021-11-26,299
140,2020-07-27,371
579,2022-12-14,320
399,2021-08-11,216
482,2020-02-22,244
18,2021-11-03,447
696,2022-06-29,66
98,2020-09-24,204
26,2023-01-16,422
178,2021-09-11,181
932,2020-08-15,150
107,2020-07-08,314
633,2022-04-11,111
478,2023-11-25,94
818,2023-03-10,463
952,2020-10-07,157
229,2021-04-16,187
883,2020-11-07,277
545,2020-09-27,257
146,2020-05-21,64
157,2019-12-04,430
882,2020-01-29,328
463,2022-07-30,156
867,2023-07-21,122
620,2023-12-01,148
249,2023-01-01,180
958,2023-04-09,57
981,2023-04-29,76
457,2022-04-06,180
705,2022-10-08,195
63,2021-04-22,278
857,2020-01-09,307
591,2021-07-05,480
286,2021-11-15,424
21,2021-12-07,343
331,2023-02-18,164
895,2020-03-23,445
332,2019-10-09,87
390,2021-05-28,359
840,2019-07-22,287
840,2020-04-08,237
821,2019-03-30,320
994,2021-08-05,183
352,2019-07-31,355
512,2021-10-08,198
807,2021-01-16,410
36,2022-05-14,436
692,2020-08-28,67
909,2020-04-06,213
514,2022-03-21,308
245,2021-12-06,225
881,2019-04-11,103
316,2023-01-11,120
257,2023-12-09,174
336,2020-03-13,66
446,2023-04-14,253
99,2023-08-09,360
762,2020-09-25,469
81,2020-05-18,318
609,2020-12-21,355
753,2020-01-17,166
142,2020-02-20,215
491,2019-08-03,413
352,2019-03-18,41
93,2022-02-21,479
742,2020-10-30,213
743,2020-02-21,405
549,2023-05-10,383
921,2020-04-09,373
369,2020-09-07,293
500,2023-07-29,403
252,2021-09-23,227
496,2019-10-24,294
125,2021-01-04,236
447,2019-03-26,433
171,2023-10-27,409
432,2021-02-22,46
968,2020-07-27,34
293,2020-11-30,178
793,2021-08-22,447
874,2021-12-07,233
898,2019-12-02,479
681,2021-06-05,413
192,2021-12-18,424
405,2020-11-09,450
611,2019-08-21,458
25,2019-07-24,398
982,2021-01-31,370
652,2021-09-10,183
800,2019-01-11,146
98,2023-05-20,349
66,2020-09-15,77
766,2020-05-01,166
581,2022-03-04,490
942,2021-05-26,467
965,2021-06-29,275
771,2021-02-25,129
417,2021-11-19,413
129,2022-08-09,68
15,2019-07-01,201
429,2021-03-24,80
618,2021-04-07,462
952,2020-08-26,494
53,2019-06-29,254
83,2023-03-30,261
444,2023-06-24,149
522,2020-04-21,350
761,2021-03-18,283
369,2022-10-17,422
624,2023-01-08,227
728,2020-12-17,471
932,2020-12-02,161
357,2019-03-03,41
560,2023-06-02,36
470,2019-12-22,382
625,2022-10-20,338
743,2022-11-29,141
364,2021-11-24,301
733,2020-10-01,246
186,2021-10-25,439
527,2020-12-28,392
252,2019-01-23,320
389,2022-02-23,305
627,2021-11-05,135
800,2022-05-19,168
615,2022-03-07,423
16,2023-12-23,189
945,2020-11-01,109
798,2022-08-31,138
718,2021-05-13,203
540,2021-03-02,415
336,2020-05-27,283
89,2023-03-03,246
414,2021-10-17,112
769,2019-12-04,136
654,2019-12-23,466
297,2022-09-13,331
232,2019-05-05,410
693,2023-05-04,337
939,2020-07-29,140
690,2020-04-05,336
977,2019-08-06,157
236,2022-11-19,250
224,2023-09-17,325
81,2020-04-14,167
661,2020-05-07,303
614,2021-01-27,161
112,2021-04-08,351
210,2023-11-07,27
631,2019-12-01,410
358,2023-03-19,24
709,2023-11-12,276
296,2022-06-23,386
714,2020-04-26,348
202,2022-04-05,265
848,2021-10-14,485
841,2023-02-05,254
452,2021-03-27,381
641,2020-05-04,29
787,2020-01-09,261
116,2022-07-18,461
15,2023-03-10,340
998,2020-06-07,207
328,2021-03-10,423
915,2019-03-28,333
855,2023-10-17,446
758,2023-10-13,432
110,2020-09-29,21
636,2023-01-24,173
833,2020-01-27,222
829,2021-10-04,236
601,2020-02-24,334
417,2019-11-16,124
532,2019-06-26,20
662,2023-12-11,273
453,2023-04-28,306
467,2019-02-24,313
132,2023-02-02,297
772,2023-11-18,213
9,2021-07-13,450
752,2021-06-30,276
574,2023-10-02,269
132,2023-07-10,267
647,2022-12-22,107
947,2020-01-14,453
43,2020-01-27,439
701,2021-06-18,272
657,2021-08-03,448
468,2021-06-06,183
991,2023-08-08,181
853,2019-01-25,284
14,2019-02-24,479
987,2022-11-08,129
38,2020-03-09,359
352,2023-10-20,407
695,2023-03-07,226
555,2020-11-16,338
621,2022-07-05,151
725,2021-11-12,152
929,2020-10-10,413
554,2021-09-10,127
175,2021-09-22,191
887,2022-02-16,59
716,2019-08-19,311
55,2023-03-24,54
502,2020-08-16,78
721,2021-12-10,212
502,2020-11-02,229
109,2020-03-16,391
303,2019-10-31,50
569,2023-01-11,193
560,2020-08-06,324
31,2023-05-23,409
83,2021-03-08,217
550,2022-06-01,125
516,2023-07-22,294
54,2019-08-25,115
579,2021-10-26,189
321,2022-12-01,49
559,2021-08-15,301
88,2021-12-01,406
526,2021-02-16,180
943,2019-02-21,325
977,2020-11-03,434
414,2023-10-24,130
989,2020-01-24,231
299,2021-05-06,215
749,2020-06-03,115
870,2020-05-24,357
39,2022-07-11,157
233,2020-02-27,297
904,2023-05-26,466
907,2020-06-26,329
871,2020-04-03,198
934,2020-02-19,356
172,2021-10-01,253
934,2019-02-24,268
943,2022-01-27,151
96,2023-04-05,268
775,2022-06-15,312
827,2020-02-18,474
911,2022-08-29,82
856,2020-06-16,326
265,2023-08-08,411
609,2022-06-17,276
121,2020-06-08,267
126,2019-11-15,283
185,2021-08-10,486
392,2022-10-15,356
505,2019-02-12,380
4,2020-12-10,458
735,2019-08-22,387
359,2019-03-27,412
374,2020-03-02,198
5,2023-09-30,419
771,2022-06-10,456
380,2019-03-27,334
522,2021-12-21,320
56,2022-09-08,184
578,2021-07-29,110
986,2019-06-23,341
918,2019-02-22,211
519,2020-12-03,311
476,2023-04-15,95
237,2021-03-13,325
859,2023-03-24,118
258,2019-06-18,114
167,2020-01-06,200
347,2020-12-10,460
715,2019-02-19,422
839,2020-02-15,173
94,2019-02-16,393
323,2022-05-12,375
575,2020-03-16,343
350,2021-01-06,131
189,2019-10-24,190
4,2021-12-14,272
331,2020-01-28,402
325,2022-02-14,370
711,2019-08-22,141
927,2019-02-13,461
293,2019-03-27,224
374,2020-01-17,264
454,2023-11-20,146
170,2021-06-25,378
703,2020-05-07,334
628,2021-01-12,65
534,2021-08-13,471
471,2021-06-28,315
222,2020-08-03,255
391,2023-07-27,160
529,2022-06-24,140
663,2019-11-30,380
211,2020-12-08,28
360,2019-12-29,85
467,2019-06-28,328
225,2020-10-07,479
188,2021-12-05,100
52,2019-07-10,279
70,2023-07-10,401
459,2020-01-10,417
679,2020-11-01,488
627,2020-06-01,124
145,2022-10-22,411
787,2021-06-30,116
840,2021-01-15,209
99,2023-09-20,448
409,2023-10-10,367
544,2020-09-30,214
873,2021-01-21,465
558,2019-02-16,353
461,2023-01-13,102
795,2022-02-10,270
337,2022-04-10,89
735,2020-05-18,311
595,2021-12-05,359
418,2020-03-21,404
52,2021-08-06,207
863,2019-02-04,477
773,2022-01-27,160
740,2020-02-09,159
957,2020-08-28,94
68,2021-09-10,119
147,2020-07-09,164
389,2020-12-23,194
38,2023-06-03,328
196,2021-03-25,240
39,2021-04-20,342
337,2022-10-28,496
7,2019-03-27,29
743,2020-01-10,65
346,2021-12-06,358
605,2019-12-12,136
407,2019-07-16,23
508,2023-12-14,332
952,2021-01-07,257
597,2022-08-30,313
598,2019-05-30,415
802,2023-04-05,50
942,2023-11-05,149
453,2019-08-09,260
182,2023-07-21,404
274,2021-07-28,100
548,2023-12-30,44
257,2023-01-26,280
489,2022-09-25,67
813,2020-03-04,417
665,2019-11-09,71
912,2019-12-29,349
421,2020-08-25,168
500,2020-04-08,428
709,2019-05-13,118
864,2020-06-17,86
378,2020-11-09,229
634,2020-04-11,267
648,2020-08-19,138
735,2020-07-17,453
947,2020-02-19,247
677,2020-08-01,122
627,2023-03-24,308
505,2019-06-16,259
557,2022-05-07,420
379,2022-06-26,251
462,2022-04-09,473
689,2021-12-19,309
970,2022-05-26,173
215,2021-09-23,189
331,2022-11-09,178
596,2023-01-17,132
336,2022-09-14,70
96,2021-12-28,495
286,2022-08-27,55
673,2020-06-18,32
264,2020-03-04,360
951,2020-09-05,237
757,2020-04-01,262
713,2022-04-06,242
133,2019-02-16,227
913,2019-10-08,498
968,2019-08-21,288
419,2020-03-10,241
546,2023-10-11,307
75,2019-02-15,408
362,2021-03-08,31
929,2019-06-10,206
300,2023-11-23,188
516,2022-06-24,312
476,2020-02-01,343
817,2019-04-30,125
173,2021-05-19,195
769,2022-07-10,446
180,2020-12-16,368
372,2022-08-15,60
483,2020-02-01,331
401,2020-02-11,344
189,2021-10-25,268
515,2023-05-09,286
164,2019-11-12,241
490,2023-07-13,412
256,2022-11-05,132
396,2023-06-24,303
746,2019-10-11,297
195,2020-05-23,222
660,2019-05-10,360
259,2023-04-14,281
449,2021-03-07,301
492,2020-07-30,163
662,2019-11-25,262
282,2022-06-07,289
668,2022-07-03,54
60,2019-01-08,317
126,2022-03-30,72
995,2021-07-11,375
113,2021-03-24,169
955,2022-03-09,456
252,2019-09-10,469
984,2022-11-12,32
765,2022-11-22,286
238,2023-11-27,415
768,2020-01-24,116
470,2023-01-03,105
745,2021-07-04,328
863,2021-01-09,284
820,2023-04-09,90
696,2019-07-20,36
115,2020-10-15,208
288,2021-01-09,29
819,2021-09-16,185
4,2022-05-06,398
576,2019-09-08,58
382,2022-02-16,385
807,2023-12-23,364
447,2023-08-23,238
440,2023-12-31,113
801,2023-09-05,177
468,2020-10-03,382
466,2020-07-23,53
914,2020-08-14,308
516,2023-06-27,435
719,2020-03-21,31
746,2019-06-14,252
245,2020-06-14,106
296,2022-02-18,112
970,2022-10-28,126
204,2022-08-24,212
494,2019-03-27,487
50,2019-11-24,29
795,2023-01-08,144
967,2020-01-06,294
659,2022-10-08,298
571,2022-11-14,147
124,2022-11-05,360
256,2021-02-07,204
955,2023-04-02,382
119,2023-06-02,374
464,2021-05-02,78
4,2023-01-27,499
657,2022-02-28,201
232,2020-04-21,93
259,2020-02-14,21
386,2023-02-11,262
820,2022-09-03,247
36,2021-09-27,67
443,2019-11-26,25
568,2022-04-16,62
934,2020-08-25,164
62,2021-10-01,146
493,2021-05-22,354
530,2019-11-08,265
886,2022-10-03,439
485,2022-02-19,427
407,2020-09-25,140
272,2021-09-27,251
538,2019-04-15,395
88,2022-09-22,208
699,2020-08-18,304
195,2020-02-01,261
260,2019-06-21,97
707,2022-12-05,77
956,2020-03-03,469
174,2020-12-19,489
849,2021-01-28,200
543,2022-01-12,89
523,2020-05-04,284
677,2023-09-17,223
511,2022-10-04,189
189,2023-04-18,314
732,2019-09-02,472
740,2020-07-04,397
534,2019-07-22,266
763,2020-01-05,443
544,2020-10-25,78
443,2022-11-01,319
309,2021-12-27,340
316,2022-10-05,477
428,2021-10-12,30
205,2021-04-05,366
163,2023-07-11,490
803,2023-12-10,359
104,2022-11-30,24
621,2019-03-19,224
757,2022-07-04,389
845,2021-03-21,477
521,2021-02-22,264
550,2019-12-06,268
355,2020-01-03,452
915,2022-03-17,454
370,2020-11-19,439
667,2020-06-05,124
939,2019-05-16,261
369,2022-07-23,291
951,2019-08-04,26
579,2022-01-16,243
380,2023-07-10,236
639,2020-12-15,63
263,2021-05-12,45
679,2021-05-18,311
565,2021-08-07,200
448,2020-06-03,111
874,2023-12-19,447
113,2020-06-29,287
512,2023-01-21,365
923,2022-03-16,87
994,2019-06-14,383
283,2019-02-03,170
919,2020-04-05,123
110,2021-07-31,107
376,2019-11-27,114
458,2021-05-09,401
9,2021-10-01,305
497,2020-04-13,338
337,2020-11-26,22
586,2021-11-03,227
722,2020-08-01,437
416,2019-05-27,121
396,2019-05-28,367
3,2022-10-17,196
7,2023-10-25,447
949,2022-06-25,444
810,2019-12-16,323
372,2022-10-30,218
566,2022-11-04,27
529,2020-01-08,410
134,2019-05-18,264
779,2021-04-05,312
757,2020-06-09,458
545,2021-11-19,346
855,2019-06-11,197
115,2021-09-06,101
325,2019-02-07,131
720,2019-09-28,378
748,2020-12-01,40
279,2022-02-02,53
506,2022-12-22,274
602,2022-04-13,452
936,2019-02-12,46
761,2023-02-26,27
495,2020-05-14,437
299,2019-05-06,37
291,2021-04-28,454
296,2022-01-15,252
460,2020-01-03,415
390,2021-07-05,489
644,2023-06-09,326
778,2023-05-10,210
134,2019-01-04,443
707,2019-09-05,169
849,2020-12-18,411
255,2023-03-14,175
283,2021-06-03,453
810,2019-04-14,66
235,2020-04-28,331
997,2019-12-17,435
186,2021-05-14,158
609,2023-09-01,424
989,2023-11-30,429
611,2023-02-22,161
966,2020-06-15,354
896,2022-05-06,33
872,2022-01-22,479
328,2019-12-04,375
986,2020-03-12,278
78,2020-09-09,255
192,2023-10-02,460
486,2020-07-28,397
971,2021-07-01,26
708,2019-07-17,58
674,2021-11-15,204
606,2022-08-24,134
348,2019-05-30,129
387,2020-12-31,84
802,2022-12-10,250
371,2020-10-04,300
493,2019-06-24,50
297,2020-06-17,105
657,2019-10-25,157
511,2023-10-10,485
126,2021-03-18,96
139,2020-01-24,475
566,2019-01-15,156
696,2023-11-30,141
974,2022-03-10,482
460,2019-12-17,283
579,2023-02-13,116
679,2020-09-08,38
5,2021-12-08,305
426,2022-08-02,28
959,2022-09-16,102
541,2020-05-01,66
390,2019-06-18,449
910,2023-12-23,109
722,2020-09-13,20
254,2023-03-31,406
915,2023-07-25,181
516,2019-05-31,172
380,2022-07-27,433
114,2023-08-11,20
8,2023-02-01,398
46,2023-07-27,165
866,2023-10-24,180
232,2020-05-24,412
833,2022-12-23,154
480,2021-07-25,305
267,2022-10-13,96
192,2023-10-12,100
91,2022-11-03,288
480,2022-06-16,288
579,2022-04-28,61
349,2020-09-08,143
691,2021-11-09,249
117,2022-12-23,376
759,2019-07-10,221
924,2021-06-23,353
138,2020-02-09,466
49,2020-05-03,126
472,2020-11-07,472
634,2020-07-02,311
193,2023-12-22,310
672,2022-07-30,193
667,2020-12-04,448
351,2020-12-11,331
124,2019-07-01,106
748,2023-06-04,24
210,2020-09-05,191
955,2019-07-09,140
829,2022-07-22,175
188,2020-04-16,106
863,2019-11-21,445
779,2021-09-11,117
469,2020-07-20,434
81,2019-11-27,154
593,2019-02-23,26
128,2022-02-21,279
317,2021-01-09,383
846,2020-08-26,403
781,2019-08-24,51
626,2021-04-12,47
825,2022-06-10,459
579,2022-09-02,279
301,2020-10-25,263
81,2019-02-23,384
132,2020-01-30,283
35,2021-05-13,161
884,2019-10-25,49
440,2023-09-08,406
576,2022-11-09,149
397,2021-08-13,285
658,2019-12-23,89
717,2019-05-23,138
804,2021-02-04,346
928,2020-01-31,419
568,2019-01-17,89
713,2023-10-28,227
347,2019-03-17,110
475,2020-01-24,139
917,2020-07-22,479
101,2022-12-26,489
926,2021-02-09,226
859,2022-10-30,425
649,2021-04-13,275
933,2021-08-18,54
441,2021-03-13,143
71,2023-05-08,131
956,2022-11-13,226
25,2019-12-11,490
101,2023-10-21,121
456,2019-01-21,452
142,2022-05-19,405
508,2022-04-18,213
800,2023-10-26,260
317,2019-08-13,166
416,2023-12-14,472
464,2020-03-20,151
302,2023-03-25,239
318,2023-02-24,357
653,2021-02-10,123
320,2023-02-20,60
435,2020-05-30,75
686,2022-08-14,330
59,2019-10-23,269
8,2019-11-14,261
26,2020-12-07,434
123,2023-02-21,146
782,2020-11-19,169
9,2019-05-27,350
100,2019-01-08,451
976,2022-11-26,355
13,2022-01-28,403
895,2021-05-10,407
672,2023-12-06,168
552,2020-10-01,188
294,2022-05-01,64
912,2020-01-13,492
46,2022-03-27,103
725,2023-12-29,27
61,2021-09-11,126
58,2022-03-01,392
482,2020-06-12,284
774,2019-08-06,165
638,2020-08-28,50
175,2021-10-18,263
923,2020-02-26,54
155,2019-12-18,266
258,2021-05-12,433
692,2023-02-01,37
934,2023-07-02,486
68,2023-06-15,444
936,2022-02-27,43
785,2019-06-28,361
106,2023-09-11,323
904,2021-11-25,417
353,2020-10-12,422
999,2019-10-22,335
471,2020-10-17,368
130,2019-10-05,297
894,2023-02-06,49
397,2020-03-27,162
759,2019-04-03,296
654,2021-03-30,429
881,2019-10-19,375
704,2023-03-29,31
757,2023-04-02,410
907,2022-02-05,222
195,2022-09-18,269
495,2023-07-23,122
980,2021-11-07,487
556,2023-10-26,54
696,2019-01-27,343
493,2022-09-06,405
787,2019-02-25,39
695,2020-02-10,66
596,2021-03-22,103
844,2023-04-24,287
38,2019-03-23,72
892,2022-10-26,292
742,2023-01-21,37
425,2021-01-24,123
546,2023-03-19,171
654,2023-02-04,347
413,2020-10-07,184
333,2020-03-30,380
898,2022-02-10,433
388,2019-08-16,103
116,2022-06-19,327
199,2021-06-28,170
420,2020-05-15,56
858,2021-08-30,398
355,2019-06-04,477
727,2020-11-25,372
581,2020-11-04,171
937,2022-11-12,375
754,2023-03-07,395
616,2023-06-01,227
435,2022-02-26,69
518,2023-07-07,239
622,2022-09-25,479
144,2019-06-11,423
29,2019-10-26,66
236,2020-05-21,37
33,2021-04-04,141
10,2023-10-10,301
947,2021-06-15,139
572,2021-06-16,270
680,2020-09-14,346
751,2020-09-27,318
445,2019-06-19,66
312,2022-01-03,104
247,2021-10-01,318
92,2022-05-21,403
432,2019-04-24,179
30,2021-08-26,26
547,2020-06-13,264
37,2019-02-18,234
686,2021-06-27,231
341,2019-08-23,231
59,2021-02-23,307
240,2021-11-20,237
474,2021-03-20,270
107,2020-08-18,363
450,2023-03-01,340
988,2021-11-03,333
28,2021-08-12,200
303,2023-05-26,111
100,2020-07-27,237
399,2020-01-13,309
48,2022-06-22,109
657,2023-09-25,216
663,2023-09-09,203
337,2023-12-04,85
642,2022-12-14,435
612,2021-05-17,117
181,2020-02-28,325
586,2021-03-01,497
724,2021-10-05,43
352,2021-01-06,239
170,2023-10-11,193
408,2020-09-18,406
466,2023-09-13,264
890,2023-08-26,133
611,2021-09-11,285
389,2020-11-03,409
152,2022-02-14,373
439,2019-04-17,242
260,2021-08-10,327
151,2022-09-21,254
480,2023-06-29,325
797,2022-09-05,129
643,2021-11-25,333
47,2019-12-23,455
679,2019-02-06,32
879,2021-09-23,144
767,2022-08-02,334
546,2020-09-15,186
161,2019-11-23,72
396,2020-04-07,205
962,2020-01-29,295
747,2023-02-27,466
449,2021-06-29,371
75,2021-04-14,29
92,2021-06-06,429
946,2019-09-11,166
763,2022-12-25,496
164,2023-04-07,336
881,2022-05-10,352
528,2022-04-26,137
30,2019-07-28,437
449,2021-03-30,359
367,2021-10-16,447
537,2021-05-31,37
752,2019-11-13,396
140,2021-06-02,245
126,2023-11-28,131
313,2021-10-31,91
873,2019-06-15,163
212,2020-05-03,123
465,2022-12-06,234
526,2020-10-07,499
249,2020-07-15,96
212,2022-12-27,45
511,2021-07-04,249
520,2019-12-25,212
327,2020-08-31,469
549,2022-12-02,122
39,2021-05-19,224
157,2019-02-01,430
768,2022-05-04,279
542,2020-06-06,252
881,2022-01-18,70
293,2019-10-30,487
463,2023-10-30,150
874,2020-12-03,362
589,2020-03-15,85
102,2020-11-19,419
569,2021-11-07,221
948,2022-08-30,303
119,2020-01-30,319
419,2020-05-14,165
706,2023-10-03,277
632,2023-10-18,481
774,2020-03-16,447
527,2020-10-10,423
452,2020-12-18,331
113,2022-10-23,395
2,2019-10-06,123
578,2023-07-20,170
429,2020-02-08,137
141,2019-03-12,335
966,2019-01-22,218
464,2023-09-08,448
522,2019-07-27,322
919,2023-12-10,353
949,2022-05-16,440
932,2022-05-25,411
537,2021-04-30,408
335,2020-10-16,298
406,2019-04-04,124
581,2021-07-27,29
950,2022-06-04,132
400,2023-03-22,46
129,2021-03-11,118
386,2023-12-12,276
159,2022-11-14,346
744,2020-11-13,390
991,2020-05-15,155
727,2020-09-25,414
571,2020-10-18,245
293,2022-07-05,146
196,2022-07-14,135
386,2020-09-24,431
138,2019-04-03,309
726,2022-03-12,190
885,2022-09-02,231
535,2020-09-22,431
256,2022-04-29,452
403,2023-07-26,208
603,2021-11-28,440
643,2021-05-16,406
505,2022-12-04,284
647,2021-03-14,233
655,2022-06-03,108
456,2020-08-21,149
165,2022-10-09,42
789,2019-04-11,198
606,2020-05-25,420
791,2023-08-01,428
921,2022-07-06,479
832,2022-06-02,430
271,2021-01-17,39
84,2022-05-10,348
881,2023-09-07,490
273,2021-06-13,439
848,2019-02-24,431
520,2019-06-22,261
40,2022-01-07,259
504,2020-11-25,48
324,2019-08-21,264
106,2020-10-27,139
543,2021-11-23,445
950,2020-04-18,333
547,2020-04-22,393
207,2021-08-10,51
463,2019-05-11,159
620,2019-04-24,177
772,2019-01-29,79
794,2020-05-02,158
695,2020-03-05,376
684,2020-12-15,231
175,2023-04-07,158
623,2020-03-17,387
963,2020-01-27,130
135,2022-02-25,355
891,2023-04-15,270
124,2023-09-18,118
286,2021-10-25,197
534,2020-11-28,20
343,2022-01-05,108
411,2022-03-12,132
172,2022-02-04,302
753,2022-04-07,135
962,2020-12-08,51
264,2020-12-27,281
743,2023-08-05,60
833,2020-08-05,439
438,2021-07-28,186
24,2021-10-24,362
598,2022-01-19,240
841,2019-01-16,433
364,2020-01-30,233
101,2022-12-15,332
492,2020-12-21,414
335,2023-04-12,365
661,2023-07-03,490
644,2021-01-20,150
215,2021-10-03,67
456,2021-12-13,153
764,2020-10-15,26
512,2019-04-11,63
864,2019-03-30,336
242,2021-06-23,457
917,2019-04-26,454
451,2023-05-14,105
760,2023-09-29,67
906,2020-07-01,336
802,2019-09-10,372
615,2023-10-07,443
299,2023-02-11,406
232,2023-12-03,433
442,2022-11-07,259
486,2022-03-24,171
387,2019-12-28,470
251,2020-04-18,277
960,2019-01-18,63
803,2023-12-13,187
240,2022-08-26,294
213,2019-08-03,210
969,2019-01-14,171
914,2019-07-08,69
416,2023-09-17,295
60,2020-07-09,332
851,2019-04-18,388
157,2023-10-26,325
219,2022-11-02,114
915,2023-05-24,261
828,2020-07-18,124
847,2023-10-29,461
828,2022-01-19,434
215,2019-01-02,440
851,2023-01-27,382
901,2020-08-15,368
43,2019-11-02,279
263,2020-11-25,461
28,2022-05-07,157
77,2019-01-12,338
433,2021-05-16,439
963,2020-04-01,202
347,2022-10-28,76
790,2021-05-29,259
20,2022-07-23,488
142,2022-01-05,446
655,2022-05-12,124
888,2022-12-25,84
804,2020-02-26,159
969,2023-07-14,81
114,2022-04-29,171
